TransactionID,InvoiceNo,Date,Time,GuestCount,OrderType,SalesChannel,GrossSales,ServiceCharge,DiscountType,DiscountAmount,AmountDue,NetSales
73805,002-000033472,19/03/2026,11:15:00,6,Dine In,Walk-in,"₱1,085.00",₱96.87,nan,₱0.00,"₱1,181.87","₱1,085.00"
73801,002-000033471,19/03/2026,12:53:49,1,Dine In,Walk-in,"₱2,185.00",₱195.09,nan,₱0.00,"₱2,380.09","₱2,185.00"
73799,002-000033470,19/03/2026,20:50:30,1,Dine In,Walk-in,₱790.00,₱70.54,nan,₱0.00,₱860.54,₱790.00
73797,002-000033469,19/03/2026,17:59:47,5,Dine In,Walk-in,"₱2,083.00",₱185.98,nan,₱0.00,"₱2,268.98","₱2,083.00"
73795,002-000033468,18/03/2026,19:46:43,4,Dine In,Walk-in,"₱2,195.00",₱195.98,nan,₱0.00,"₱2,390.98","₱2,195.00"
73792,002-000033467,18/03/2026,11:11:03,4,Dine In,Walk-in,"₱1,890.00",₱168.75,Senior Citizen,₱378.00,"₱1,680.75","₱1,890.00"
73790,002-000033466,18/03/2026,17:17:22,5,Dine In,Walk-in,₱945.00,₱84.37,nan,₱0.00,"₱1,029.37",₱945.00
73788,002-000033465,18/03/2026,17:30:39,1,Delivery,FoodPanda,"₱1,740.00",₱155.36,nan,₱0.00,"₱1,895.36","₱1,740.00"
73786,002-000033464,18/03/2026,18:46:45,5,Delivery,FoodPanda,"₱1,775.00",₱158.48,nan,₱0.00,"₱1,933.48","₱1,775.00"
73784,002-000033463,18/03/2026,18:32:11,6,Dine In,Walk-in,"₱1,005.00",₱89.73,nan,₱0.00,"₱1,094.73","₱1,005.00"
73782,002-000033462,18/03/2026,20:05:19,3,Dine In,Walk-in,"₱1,065.00",₱95.09,nan,₱0.00,"₱1,160.09","₱1,065.00"
73780,002-000033461,18/03/2026,13:42:06,3,Dine In,Walk-in,"₱2,020.00",₱180.36,nan,₱0.00,"₱2,200.36","₱2,020.00"
73778,002-000033460,18/03/2026,17:47:06,2,Dine In,Walk-in,"₱2,065.00",₱184.37,nan,₱0.00,"₱2,249.37","₱2,065.00"
73777,002-000033459,18/03/2026,11:29:40,3,Dine In,Walk-in,"₱1,450.00",₱129.46,Senior Citizen,₱290.00,"₱1,289.46","₱1,450.00"
73773,002-000033458,18/03/2026,11:38:49,1,Take Out,Walk-in,₱900.00,₱80.36,nan,₱0.00,₱980.36,₱900.00
73770,002-000033457,18/03/2026,18:58:21,5,Dine In,Walk-in,"₱1,980.00",₱176.79,nan,₱0.00,"₱2,156.79","₱1,980.00"
73768,002-000033456,18/03/2026,19:56:35,6,Dine In,Walk-in,"₱2,205.00",₱196.87,PWD,₱441.00,"₱1,960.87","₱2,205.00"
73766,002-000033455,18/03/2026,11:26:33,5,Dine In,Walk-in,"₱3,049.00",₱272.23,nan,₱0.00,"₱3,321.23","₱3,049.00"
73763,002-000033454,18/03/2026,12:54:05,3,Dine In,Walk-in,"₱2,325.00",₱207.59,nan,₱0.00,"₱2,532.59","₱2,325.00"
73761,002-000033453,18/03/2026,18:00:46,2,Dine In,Walk-in,"₱1,715.00",₱153.12,nan,₱0.00,"₱1,868.12","₱1,715.00"
73757,002-000033452,18/03/2026,18:35:49,4,Dine In,Walk-in,"₱4,015.00",₱358.48,Employee Discount,₱803.00,"₱3,570.48","₱4,015.00"
73753,002-000033451,17/03/2026,12:22:40,5,Dine In,Walk-in,"₱1,360.00",₱121.43,nan,₱0.00,"₱1,481.43","₱1,360.00"
73750,002-000033450,17/03/2026,17:28:10,1,Dine In,Walk-in,"₱1,730.00",₱154.46,nan,₱0.00,"₱1,884.46","₱1,730.00"
73747,002-000033449,17/03/2026,11:31:24,6,Dine In,Walk-in,"₱3,025.00",₱270.09,nan,₱0.00,"₱3,295.09","₱3,025.00"
73745,002-000033448,17/03/2026,11:30:54,5,Dine In,Walk-in,"₱2,460.00",₱219.64,nan,₱0.00,"₱2,679.64","₱2,460.00"
73743,002-000033447,17/03/2026,18:02:15,1,Dine In,Walk-in,"₱1,830.00",₱163.39,nan,₱0.00,"₱1,993.39","₱1,830.00"
73741,002-000033446,17/03/2026,20:32:43,6,Dine In,Walk-in,"₱1,905.00",₱170.09,nan,₱0.00,"₱2,075.09","₱1,905.00"
73739,002-000033445,17/03/2026,17:21:51,6,Take Out,Walk-in,₱365.00,₱32.59,nan,₱0.00,₱397.59,₱365.00
73737,002-000033444,17/03/2026,20:09:41,2,Dine In,Walk-in,₱495.00,₱44.20,nan,₱0.00,₱539.20,₱495.00
73735,002-000033443,17/03/2026,13:18:48,3,Dine In,Walk-in,₱620.00,₱55.36,nan,₱0.00,₱675.36,₱620.00
73732,002-000033442,17/03/2026,12:14:38,2,Dine In,Walk-in,"₱1,445.00",₱129.02,nan,₱0.00,"₱1,574.02","₱1,445.00"
73728,002-000033441,17/03/2026,11:02:40,1,Dine In,Walk-in,"₱2,220.00",₱198.21,nan,₱0.00,"₱2,418.21","₱2,220.00"
73726,002-000033440,17/03/2026,19:56:45,4,Dine In,Walk-in,₱885.00,₱79.02,nan,₱0.00,₱964.02,₱885.00
73725,002-000033439,17/03/2026,11:48:30,3,Dine In,Walk-in,"₱3,135.00",₱279.91,Employee Discount,₱627.00,"₱2,787.91","₱3,135.00"
73722,002-000033438,17/03/2026,12:17:35,5,Dine In,Walk-in,"₱5,830.00",₱520.54,nan,₱0.00,"₱6,350.54","₱5,830.00"
73719,002-000033437,17/03/2026,12:30:14,4,Dine In,Walk-in,₱940.00,₱83.93,nan,₱0.00,"₱1,023.93",₱940.00
73715,002-000033436,17/03/2026,12:09:04,5,Dine In,Walk-in,"₱1,270.00",₱113.39,nan,₱0.00,"₱1,383.39","₱1,270.00"
73713,002-000033435,16/03/2026,13:03:01,5,Dine In,Walk-in,"₱2,805.00",₱250.45,nan,₱0.00,"₱3,055.45","₱2,805.00"
73711,002-000033434,16/03/2026,20:56:14,5,Dine In,Walk-in,₱675.00,₱60.27,nan,₱0.00,₱735.27,₱675.00
73707,002-000033433,16/03/2026,17:16:10,2,Dine In,Walk-in,"₱3,405.00",₱304.02,nan,₱0.00,"₱3,709.02","₱3,405.00"
73705,002-000033432,16/03/2026,13:40:01,6,Dine In,Walk-in,"₱1,335.00",₱119.20,nan,₱0.00,"₱1,454.20","₱1,335.00"
73701,002-000033431,16/03/2026,13:26:25,2,Dine In,Walk-in,"₱2,313.00",₱206.52,nan,₱0.00,"₱2,519.52","₱2,313.00"
73698,002-000033430,16/03/2026,11:58:35,1,Dine In,Walk-in,"₱2,120.00",₱189.29,nan,₱0.00,"₱2,309.29","₱2,120.00"
73695,002-000033429,16/03/2026,18:12:06,2,Delivery,FoodPanda,₱795.00,₱70.98,PWD,₱159.00,₱706.98,₱795.00
73694,002-000033428,16/03/2026,20:11:38,3,Dine In,Walk-in,₱975.00,₱87.05,nan,₱0.00,"₱1,062.05",₱975.00
73690,002-000033427,16/03/2026,17:47:03,2,Dine In,Walk-in,"₱1,615.00",₱144.20,nan,₱0.00,"₱1,759.20","₱1,615.00"
73687,002-000033426,16/03/2026,13:05:45,5,Dine In,Walk-in,₱700.00,₱62.50,nan,₱0.00,₱762.50,₱700.00
73686,002-000033425,16/03/2026,18:26:38,3,Dine In,Walk-in,₱0.00,₱0.00,nan,₱0.00,₱0.00,₱0.00
73683,002-000033424,16/03/2026,18:00:48,4,Dine In,Walk-in,₱325.00,₱29.02,nan,₱0.00,₱354.02,₱325.00
73679,002-000033423,16/03/2026,18:45:14,1,Dine In,Walk-in,"₱3,556.00",₱317.50,nan,₱0.00,"₱3,873.50","₱3,556.00"
73677,002-000033422,16/03/2026,13:33:28,1,Dine In,Walk-in,"₱1,325.00",₱118.30,nan,₱0.00,"₱1,443.30","₱1,325.00"
73673,002-000033421,16/03/2026,17:06:51,4,Dine In,Walk-in,₱975.00,₱87.05,nan,₱0.00,"₱1,062.05",₱975.00
73594,002-000033420,15/03/2026,18:04:31,2,Dine In,Walk-in,"₱2,790.00",₱249.11,nan,₱0.00,"₱3,039.11","₱2,790.00"
73592,002-000033419,15/03/2026,20:55:26,4,Dine In,Walk-in,"₱1,900.00",₱169.64,nan,₱0.00,"₱2,069.64","₱1,900.00"
73589,002-000033418,15/03/2026,19:30:53,6,Dine In,Walk-in,"₱1,655.00",₱147.77,nan,₱0.00,"₱1,802.77","₱1,655.00"
73585,002-000033417,15/03/2026,13:58:51,1,Dine In,Walk-in,"₱2,420.00",₱216.07,nan,₱0.00,"₱2,636.07","₱2,420.00"
73583,002-000033416,15/03/2026,13:29:10,4,Dine In,Walk-in,"₱1,640.00",₱146.43,nan,₱0.00,"₱1,786.43","₱1,640.00"
73582,002-000033415,15/03/2026,17:34:21,2,Dine In,Walk-in,"₱2,105.00",₱187.95,Senior Citizen,₱421.00,"₱1,871.95","₱2,105.00"
73580,002-000033414,15/03/2026,20:22:37,1,Dine In,Walk-in,"₱2,200.00",₱196.43,nan,₱0.00,"₱2,396.43","₱2,200.00"
73579,002-000033413,15/03/2026,17:42:06,2,Dine In,Walk-in,"₱1,375.00",₱122.77,nan,₱0.00,"₱1,497.77","₱1,375.00"
73577,002-000033412,15/03/2026,12:49:42,1,Dine In,Walk-in,"₱3,690.00",₱329.46,nan,₱0.00,"₱4,019.46","₱3,690.00"
73574,002-000033411,15/03/2026,17:51:19,5,Dine In,Walk-in,"₱1,065.00",₱95.09,nan,₱0.00,"₱1,160.09","₱1,065.00"
73571,002-000033410,15/03/2026,11:17:29,1,Dine In,Walk-in,"₱1,725.00",₱154.02,nan,₱0.00,"₱1,879.02","₱1,725.00"
73568,002-000033409,15/03/2026,18:00:51,6,Dine In,Walk-in,"₱1,238.00",₱110.54,nan,₱0.00,"₱1,348.54","₱1,238.00"
73567,002-000033408,15/03/2026,19:29:29,2,Dine In,Walk-in,₱905.00,₱80.80,nan,₱0.00,₱985.80,₱905.00
73564,002-000033407,15/03/2026,18:34:14,5,Dine In,Walk-in,"₱2,363.00",₱210.98,nan,₱0.00,"₱2,573.98","₱2,363.00"
73562,002-000033406,15/03/2026,19:25:04,2,Dine In,Walk-in,"₱1,300.00",₱116.07,nan,₱0.00,"₱1,416.07","₱1,300.00"
73559,002-000033405,15/03/2026,12:09:07,3,Dine In,Walk-in,"₱1,215.00",₱108.48,nan,₱0.00,"₱1,323.48","₱1,215.00"
73558,002-000033404,15/03/2026,11:44:19,4,Dine In,Walk-in,"₱3,470.00",₱309.82,Employee Discount,₱694.00,"₱3,085.82","₱3,470.00"
73556,002-000033403,15/03/2026,13:08:55,3,Dine In,Walk-in,"₱2,355.00",₱210.27,nan,₱0.00,"₱2,565.27","₱2,355.00"
73555,002-000033402,15/03/2026,11:27:53,6,Take Out,Walk-in,"₱1,715.00",₱153.12,nan,₱0.00,"₱1,868.12","₱1,715.00"
73552,002-000033401,15/03/2026,12:22:08,3,Dine In,Walk-in,"₱2,000.00",₱178.57,nan,₱0.00,"₱2,178.57","₱2,000.00"
73549,002-000033400,15/03/2026,18:48:09,5,Dine In,Walk-in,"₱1,154.00",₱103.04,nan,₱0.00,"₱1,257.04","₱1,154.00"
73546,002-000033399,15/03/2026,12:09:35,1,Dine In,Walk-in,₱415.00,₱37.05,nan,₱0.00,₱452.05,₱415.00
73543,002-000033398,15/03/2026,17:14:37,6,Dine In,Walk-in,"₱1,344.00",₱120.00,nan,₱0.00,"₱1,464.00","₱1,344.00"
73541,002-000033397,15/03/2026,18:37:47,5,Dine In,Walk-in,"₱2,915.00",₱260.27,Senior Citizen,₱583.00,"₱2,592.27","₱2,915.00"
73539,002-000033396,14/03/2026,20:42:28,1,Dine In,Walk-in,"₱1,135.00",₱101.34,nan,₱0.00,"₱1,236.34","₱1,135.00"
73536,002-000033395,14/03/2026,17:46:42,6,Take Out,Walk-in,₱915.00,₱81.70,nan,₱0.00,₱996.70,₱915.00
73532,002-000033394,14/03/2026,20:31:43,1,Dine In,Walk-in,₱285.00,₱25.45,nan,₱0.00,₱310.45,₱285.00
73531,002-000033393,14/03/2026,13:24:30,1,Take Out,Walk-in,"₱2,335.00",₱208.48,nan,₱0.00,"₱2,543.48","₱2,335.00"
73529,002-000033392,14/03/2026,17:59:34,4,Dine In,Walk-in,"₱1,835.00",₱163.84,nan,₱0.00,"₱1,998.84","₱1,835.00"
73527,002-000033391,14/03/2026,13:47:23,6,Dine In,Walk-in,"₱1,160.00",₱103.57,nan,₱0.00,"₱1,263.57","₱1,160.00"
73526,002-000033390,14/03/2026,19:46:08,1,Dine In,Walk-in,₱725.00,₱64.73,nan,₱0.00,₱789.73,₱725.00
73525,002-000033389,14/03/2026,17:35:02,2,Dine In,Walk-in,"₱1,455.00",₱129.91,nan,₱0.00,"₱1,584.91","₱1,455.00"
73521,002-000033388,14/03/2026,11:56:15,5,Dine In,Walk-in,₱965.00,₱86.16,nan,₱0.00,"₱1,051.16",₱965.00
73517,002-000033387,14/03/2026,13:40:19,2,Dine In,Walk-in,"₱2,440.00",₱217.86,nan,₱0.00,"₱2,657.86","₱2,440.00"
73516,002-000033386,14/03/2026,18:48:09,4,Dine In,Walk-in,"₱1,370.00",₱122.32,nan,₱0.00,"₱1,492.32","₱1,370.00"
73515,002-000033385,14/03/2026,13:16:00,6,Dine In,Walk-in,"₱1,975.00",₱176.34,nan,₱0.00,"₱2,151.34","₱1,975.00"
73513,002-000033384,14/03/2026,18:49:08,3,Dine In,Walk-in,"₱5,345.00",₱477.23,nan,₱0.00,"₱5,822.23","₱5,345.00"
73511,002-000033383,14/03/2026,17:28:22,3,Dine In,Walk-in,"₱1,140.00",₱101.79,nan,₱0.00,"₱1,241.79","₱1,140.00"
73508,002-000033382,14/03/2026,11:57:07,6,Dine In,Walk-in,₱705.00,₱62.95,nan,₱0.00,₱767.95,₱705.00
73506,002-000033381,14/03/2026,12:19:38,1,Dine In,Walk-in,₱695.00,₱62.05,nan,₱0.00,₱757.05,₱695.00
73505,002-000033380,14/03/2026,11:30:11,4,Dine In,Walk-in,"₱5,750.00",₱513.39,nan,₱0.00,"₱6,263.39","₱5,750.00"
73501,002-000033379,14/03/2026,19:29:45,2,Dine In,Walk-in,"₱1,160.00",₱103.57,nan,₱0.00,"₱1,263.57","₱1,160.00"
73500,002-000033378,14/03/2026,12:26:56,4,Delivery,FoodPanda,"₱2,765.00",₱246.87,nan,₱0.00,"₱3,011.87","₱2,765.00"
73498,002-000033377,14/03/2026,11:48:27,5,Take Out,Walk-in,"₱4,460.00",₱398.21,nan,₱0.00,"₱4,858.21","₱4,460.00"
73494,002-000033376,14/03/2026,11:27:25,5,Dine In,Walk-in,"₱1,410.00",₱125.89,nan,₱0.00,"₱1,535.89","₱1,410.00"
73491,002-000033375,14/03/2026,17:36:00,6,Dine In,Walk-in,"₱1,755.00",₱156.70,nan,₱0.00,"₱1,911.70","₱1,755.00"
73487,002-000033374,14/03/2026,20:04:04,5,Dine In,Walk-in,"₱1,685.00",₱150.45,nan,₱0.00,"₱1,835.45","₱1,685.00"
73485,002-000033373,13/03/2026,11:54:51,4,Take Out,Walk-in,"₱1,765.00",₱157.59,nan,₱0.00,"₱1,922.59","₱1,765.00"
73484,002-000033372,13/03/2026,17:41:13,3,Dine In,Walk-in,"₱2,835.00",₱253.12,nan,₱0.00,"₱3,088.12","₱2,835.00"
73482,002-000033371,13/03/2026,12:44:28,1,Dine In,Walk-in,"₱2,473.00",₱220.80,nan,₱0.00,"₱2,693.80","₱2,473.00"
73481,002-000033370,13/03/2026,13:41:34,1,Dine In,Walk-in,"₱4,950.00",₱441.96,nan,₱0.00,"₱5,391.96","₱4,950.00"
73478,002-000033369,13/03/2026,13:01:01,6,Take Out,Walk-in,"₱1,710.00",₱152.68,nan,₱0.00,"₱1,862.68","₱1,710.00"
73476,002-000033368,13/03/2026,12:33:50,3,Dine In,Walk-in,"₱1,825.00",₱162.95,nan,₱0.00,"₱1,987.95","₱1,825.00"
73474,002-000033367,13/03/2026,17:51:33,6,Dine In,Walk-in,"₱1,270.00",₱113.39,nan,₱0.00,"₱1,383.39","₱1,270.00"
73470,002-000033366,13/03/2026,17:54:29,6,Dine In,Walk-in,"₱2,790.00",₱249.11,nan,₱0.00,"₱3,039.11","₱2,790.00"
73468,002-000033365,13/03/2026,17:31:16,6,Dine In,Walk-in,₱290.00,₱25.89,nan,₱0.00,₱315.89,₱290.00
73464,002-000033364,13/03/2026,13:27:03,5,Dine In,Walk-in,"₱2,235.00",₱199.55,nan,₱0.00,"₱2,434.55","₱2,235.00"
73463,002-000033363,13/03/2026,20:38:57,1,Dine In,Walk-in,"₱1,225.00",₱109.37,nan,₱0.00,"₱1,334.37","₱1,225.00"
73461,002-000033362,13/03/2026,17:02:35,4,Dine In,Walk-in,"₱1,030.00",₱91.96,nan,₱0.00,"₱1,121.96","₱1,030.00"
73457,002-000033361,13/03/2026,17:00:04,3,Dine In,Walk-in,"₱2,225.00",₱198.66,nan,₱0.00,"₱2,423.66","₱2,225.00"
73455,002-000033360,13/03/2026,13:42:31,3,Dine In,Walk-in,"₱2,060.00",₱183.93,nan,₱0.00,"₱2,243.93","₱2,060.00"
73453,002-000033359,13/03/2026,13:30:04,2,Dine In,Walk-in,₱425.00,₱37.95,nan,₱0.00,₱462.95,₱425.00
73449,002-000033358,12/03/2026,12:12:23,3,Dine In,Walk-in,"₱1,845.00",₱164.73,PWD,₱369.00,"₱1,640.73","₱1,845.00"
73446,002-000033357,12/03/2026,13:06:19,6,Dine In,Walk-in,"₱1,230.00",₱109.82,nan,₱0.00,"₱1,339.82","₱1,230.00"
73443,002-000033356,12/03/2026,20:32:51,3,Dine In,Walk-in,₱850.00,₱75.89,nan,₱0.00,₱925.89,₱850.00
73440,002-000033355,12/03/2026,13:06:16,4,Dine In,Walk-in,"₱1,720.00",₱153.57,nan,₱0.00,"₱1,873.57","₱1,720.00"
73437,002-000033354,12/03/2026,12:56:41,3,Dine In,Walk-in,"₱1,200.00",₱107.14,nan,₱0.00,"₱1,307.14","₱1,200.00"
73435,002-000033353,12/03/2026,20:38:15,5,Dine In,Walk-in,"₱2,920.00",₱260.71,nan,₱0.00,"₱3,180.71","₱2,920.00"
73434,002-000033352,12/03/2026,17:06:54,1,Dine In,Walk-in,"₱1,095.00",₱97.77,nan,₱0.00,"₱1,192.77","₱1,095.00"
73432,002-000033351,12/03/2026,18:49:21,5,Dine In,Walk-in,"₱1,440.00",₱128.57,nan,₱0.00,"₱1,568.57","₱1,440.00"
73431,002-000033350,12/03/2026,17:32:31,6,Dine In,Walk-in,"₱2,115.00",₱188.84,nan,₱0.00,"₱2,303.84","₱2,115.00"
73427,002-000033349,12/03/2026,12:02:48,4,Dine In,Walk-in,₱900.00,₱80.36,Employee Discount,₱180.00,₱800.36,₱900.00
73423,002-000033348,12/03/2026,12:58:25,1,Dine In,Walk-in,₱310.00,₱27.68,nan,₱0.00,₱337.68,₱310.00
73419,002-000033347,12/03/2026,13:56:52,6,Dine In,Walk-in,"₱2,390.00",₱213.39,nan,₱0.00,"₱2,603.39","₱2,390.00"
73417,002-000033346,12/03/2026,12:31:03,4,Delivery,FoodPanda,"₱1,585.00",₱141.52,nan,₱0.00,"₱1,726.52","₱1,585.00"
73415,002-000033345,12/03/2026,20:18:22,3,Dine In,Walk-in,₱850.00,₱75.89,nan,₱0.00,₱925.89,₱850.00
73412,002-000033344,12/03/2026,17:43:49,2,Dine In,Walk-in,"₱1,428.00",₱127.50,nan,₱0.00,"₱1,555.50","₱1,428.00"
73408,002-000033343,12/03/2026,12:12:29,1,Dine In,Walk-in,"₱3,655.00",₱326.34,nan,₱0.00,"₱3,981.34","₱3,655.00"
73406,002-000033342,12/03/2026,19:16:43,5,Dine In,Walk-in,₱775.00,₱69.20,nan,₱0.00,₱844.20,₱775.00
73404,002-000033341,11/03/2026,17:14:22,2,Dine In,Walk-in,₱955.00,₱85.27,nan,₱0.00,"₱1,040.27",₱955.00
73402,002-000033340,11/03/2026,20:01:56,3,Dine In,Walk-in,"₱1,520.00",₱135.71,nan,₱0.00,"₱1,655.71","₱1,520.00"
73400,002-000033339,11/03/2026,17:14:57,3,Dine In,Walk-in,"₱2,170.00",₱193.75,nan,₱0.00,"₱2,363.75","₱2,170.00"
73397,002-000033338,11/03/2026,19:37:12,3,Dine In,Walk-in,"₱5,333.00",₱476.16,nan,₱0.00,"₱5,809.16","₱5,333.00"
73396,002-000033337,11/03/2026,11:17:43,2,Dine In,Walk-in,₱435.00,₱38.84,nan,₱0.00,₱473.84,₱435.00
73393,002-000033336,11/03/2026,12:00:31,4,Dine In,Walk-in,₱785.00,₱70.09,nan,₱0.00,₱855.09,₱785.00
73389,002-000033335,11/03/2026,11:09:40,2,Dine In,Walk-in,"₱2,160.00",₱192.86,nan,₱0.00,"₱2,352.86","₱2,160.00"
73387,002-000033334,11/03/2026,13:40:05,3,Dine In,Walk-in,"₱1,060.00",₱94.64,Employee Discount,₱212.00,₱942.64,"₱1,060.00"
73384,002-000033333,11/03/2026,17:57:12,3,Dine In,Walk-in,"₱1,790.00",₱159.82,PWD,₱358.00,"₱1,591.82","₱1,790.00"
73382,002-000033332,11/03/2026,11:28:35,6,Dine In,Walk-in,₱980.00,₱87.50,PWD,₱196.00,₱871.50,₱980.00
73380,002-000033331,11/03/2026,18:52:55,6,Dine In,Walk-in,₱365.00,₱32.59,nan,₱0.00,₱397.59,₱365.00
73376,002-000033330,11/03/2026,11:37:45,1,Dine In,Walk-in,"₱2,045.00",₱182.59,nan,₱0.00,"₱2,227.59","₱2,045.00"
73374,002-000033329,11/03/2026,11:21:20,1,Dine In,Walk-in,"₱2,385.00",₱212.95,nan,₱0.00,"₱2,597.95","₱2,385.00"
73370,002-000033328,11/03/2026,17:01:06,1,Dine In,Walk-in,"₱1,470.00",₱131.25,nan,₱0.00,"₱1,601.25","₱1,470.00"
73368,002-000033327,11/03/2026,17:34:30,3,Dine In,Walk-in,"₱3,060.00",₱273.21,nan,₱0.00,"₱3,333.21","₱3,060.00"
73364,002-000033326,11/03/2026,11:43:57,3,Dine In,Walk-in,"₱2,120.00",₱189.29,PWD,₱424.00,"₱1,885.29","₱2,120.00"
73274,002-000033325,10/03/2026,17:51:28,5,Dine In,Walk-in,"₱2,755.00",₱245.98,nan,₱0.00,"₱3,000.98","₱2,755.00"
73270,002-000033324,10/03/2026,17:33:56,5,Dine In,Walk-in,"₱3,530.00",₱315.18,nan,₱0.00,"₱3,845.18","₱3,530.00"
73268,002-000033323,10/03/2026,17:05:20,4,Dine In,Walk-in,"₱1,840.00",₱164.29,nan,₱0.00,"₱2,004.29","₱1,840.00"
73264,002-000033322,10/03/2026,13:58:20,1,Dine In,Walk-in,₱608.00,₱54.29,nan,₱0.00,₱662.29,₱608.00
73260,002-000033321,10/03/2026,13:06:22,4,Dine In,Walk-in,"₱1,910.00",₱170.54,nan,₱0.00,"₱2,080.54","₱1,910.00"
73258,002-000033320,10/03/2026,17:18:54,6,Dine In,Walk-in,"₱2,800.00",₱250.00,nan,₱0.00,"₱3,050.00","₱2,800.00"
73257,002-000033319,10/03/2026,11:54:17,2,Dine In,Walk-in,"₱2,290.00",₱204.46,Employee Discount,₱458.00,"₱2,036.46","₱2,290.00"
73255,002-000033318,10/03/2026,19:31:46,1,Dine In,Walk-in,"₱1,145.00",₱102.23,nan,₱0.00,"₱1,247.23","₱1,145.00"
73253,002-000033317,10/03/2026,11:00:27,5,Take Out,Walk-in,"₱2,640.00",₱235.71,nan,₱0.00,"₱2,875.71","₱2,640.00"
73251,002-000033316,10/03/2026,18:59:11,3,Dine In,Walk-in,"₱2,025.00",₱180.80,nan,₱0.00,"₱2,205.80","₱2,025.00"
73250,002-000033315,10/03/2026,20:37:31,5,Dine In,Walk-in,"₱1,105.00",₱98.66,nan,₱0.00,"₱1,203.66","₱1,105.00"
73249,002-000033314,10/03/2026,18:52:44,6,Dine In,Walk-in,₱960.00,₱85.71,nan,₱0.00,"₱1,045.71",₱960.00
73248,002-000033313,10/03/2026,18:29:21,6,Dine In,Walk-in,"₱1,135.00",₱101.34,nan,₱0.00,"₱1,236.34","₱1,135.00"
73245,002-000033312,10/03/2026,19:50:15,5,Dine In,Walk-in,"₱1,905.00",₱170.09,nan,₱0.00,"₱2,075.09","₱1,905.00"
73244,002-000033311,10/03/2026,20:22:12,6,Dine In,Walk-in,₱950.00,₱84.82,nan,₱0.00,"₱1,034.82",₱950.00
73242,002-000033310,10/03/2026,18:39:41,5,Dine In,Walk-in,"₱2,305.00",₱205.80,nan,₱0.00,"₱2,510.80","₱2,305.00"
73241,002-000033309,09/03/2026,11:02:55,6,Dine In,Walk-in,"₱1,075.00",₱95.98,nan,₱0.00,"₱1,170.98","₱1,075.00"
73238,002-000033308,09/03/2026,17:20:14,3,Dine In,Walk-in,"₱1,865.00",₱166.52,nan,₱0.00,"₱2,031.52","₱1,865.00"
73236,002-000033307,09/03/2026,11:33:28,1,Dine In,Walk-in,"₱3,430.00",₱306.25,Senior Citizen,₱686.00,"₱3,050.25","₱3,430.00"
73232,002-000033306,09/03/2026,12:39:42,1,Dine In,Walk-in,"₱1,285.00",₱114.73,nan,₱0.00,"₱1,399.73","₱1,285.00"
73230,002-000033305,09/03/2026,12:58:21,3,Dine In,Walk-in,"₱1,310.00",₱116.96,nan,₱0.00,"₱1,426.96","₱1,310.00"
73228,002-000033304,09/03/2026,11:59:53,1,Dine In,Walk-in,₱690.00,₱61.61,nan,₱0.00,₱751.61,₱690.00
73227,002-000033303,09/03/2026,12:37:08,2,Dine In,Walk-in,"₱2,090.00",₱186.61,nan,₱0.00,"₱2,276.61","₱2,090.00"
73226,002-000033302,09/03/2026,17:13:16,1,Dine In,Walk-in,₱960.00,₱85.71,Senior Citizen,₱192.00,₱853.71,₱960.00
73224,002-000033301,09/03/2026,17:47:51,2,Dine In,Walk-in,"₱1,735.00",₱154.91,nan,₱0.00,"₱1,889.91","₱1,735.00"
73222,002-000033300,09/03/2026,20:41:26,2,Dine In,Walk-in,"₱4,370.00",₱390.18,nan,₱0.00,"₱4,760.18","₱4,370.00"
73221,002-000033299,09/03/2026,20:00:25,2,Dine In,Walk-in,"₱1,050.00",₱93.75,nan,₱0.00,"₱1,143.75","₱1,050.00"
73217,002-000033298,09/03/2026,13:12:27,5,Dine In,Walk-in,₱90.00,₱8.04,nan,₱0.00,₱98.04,₱90.00
73213,002-000033297,09/03/2026,19:09:20,3,Dine In,Walk-in,"₱1,445.00",₱129.02,PWD,₱289.00,"₱1,285.02","₱1,445.00"
73211,002-000033296,09/03/2026,12:43:37,4,Dine In,Walk-in,"₱1,660.00",₱148.21,nan,₱0.00,"₱1,808.21","₱1,660.00"
73210,002-000033295,08/03/2026,19:20:45,4,Dine In,Walk-in,"₱1,785.00",₱159.37,nan,₱0.00,"₱1,944.37","₱1,785.00"
73209,002-000033294,08/03/2026,11:57:30,5,Dine In,Walk-in,"₱1,710.00",₱152.68,nan,₱0.00,"₱1,862.68","₱1,710.00"
73208,002-000033293,08/03/2026,17:43:42,4,Dine In,Walk-in,₱315.00,₱28.12,nan,₱0.00,₱343.12,₱315.00
73206,002-000033292,08/03/2026,12:06:59,6,Dine In,Walk-in,"₱1,525.00",₱136.16,nan,₱0.00,"₱1,661.16","₱1,525.00"
73204,002-000033291,08/03/2026,18:36:37,1,Dine In,Walk-in,"₱1,645.00",₱146.87,nan,₱0.00,"₱1,791.87","₱1,645.00"
73201,002-000033290,08/03/2026,11:45:47,1,Dine In,Walk-in,"₱2,035.00",₱181.70,PWD,₱407.00,"₱1,809.70","₱2,035.00"
73197,002-000033289,08/03/2026,17:05:07,2,Dine In,Walk-in,"₱2,135.00",₱190.62,nan,₱0.00,"₱2,325.62","₱2,135.00"
